student_id,name,class,attendance,quiz_1,quiz_2,assignment_1,assignment_2,lab_score,prior_gpa,support_needed,average_score,performance_consistency,low_performance_indicator
STU1306,Student_306,IT101,76.75991074963173,50.17213383418318,50.67330085285562,49.24811523966688,89.11763121694648,26.463035519493125,9.0920564473097,Yes,45.79437885174249,27.027994428088395,1
STU1307,Student_307,CS101,94.16497343682636,69.05306451157506,70.88909787112809,77.84737614913757,85.7534334960093,64.39754675546959,8.298009298232914,No,62.70642134692542,27.679539601263293,0
STU1308,Student_308,CS102,66.12642916746255,41.539809894306245,49.53452120702978,56.26516025540303,54.99605096918992,35.271095948066524,8.042491591870524,Yes,40.941521644311,18.005783465932335,1
STU1309,Student_309,CS301,83.20646071755057,73.9175759122889,71.44019821233567,53.408640370481166,75.17292393427856,73.47779950321028,10.0,No,59.56952298876576,25.607732869578417,0
STU1310,Student_310,CS101,71.9671102134916,40.71963180195031,57.391598664500826,64.01502027023461,67.56024326801447,42.46721204773026,7.499529491082338,Yes,46.60887259058546,22.088813090283065,1
STU1311,Student_311,IT101,71.7347819515917,48.20356786908661,53.62155612084433,53.922597640091546,58.67426243902496,48.539111864324205,5.727188811868798,Yes,44.781380790873406,19.52324012140514,1
STU1312,Student_312,CS102,91.48165277980786,58.00305834743518,76.0923008487028,74.52820895914272,94.1822950556306,52.408780592097145,8.17421086924846,No,60.564809112042816,29.611055531761707,0
STU1313,Student_313,CS102,87.38124523482045,80.13268106868561,77.6837406029134,83.99278079687872,76.28444539262391,91.55547094501333,10.0,No,69.94151980101917,29.871796302446246,0
STU1314,Student_314,IT101,87.20264454000957,63.61286562432369,70.26623679156272,77.58279163910039,78.46269922603645,55.43920742904077,5.977860760221222,No,58.556943578380874,27.18518760765306,0
STU1315,Student_315,IT101,94.58218210731494,80.8466436958896,71.03455391801765,73.12592422168947,86.69331167896695,100.0,6.957805849959021,No,69.77637322742045,32.49977300836645,0
STU1316,Student_316,CS101,75.31505762449139,35.937780572152896,46.60619107503374,53.540026718428,67.19298096803186,64.98411771294766,8.124669057152179,Yes,46.06429435062439,21.920414181523707,1
STU1317,Student_317,CS201,85.22929456942445,63.07458206478925,54.84408231305137,49.8436647856476,79.59513108808528,67.87774761983432,7.419142726491391,No,53.77572509964987,24.970032921009018,0
STU1318,Student_318,CS102,70.34599865109816,58.62949406810396,50.61236532424209,51.21784307834252,55.45196967061184,54.42997935253139,6.026544629434028,Yes,46.06136602054431,19.830596273237916,1
STU1319,Student_319,CS101,79.86249528732664,56.88945740698831,55.0291549282436,62.203857459522425,63.42438387488554,62.19367367572011,9.182786784345708,Yes,51.48721902161762,20.992212326766214,0
STU1320,Student_320,IT101,73.04785418448473,62.80815619026991,53.42010539064715,51.22714873226296,54.05428545775602,22.97102883084577,10.0,Yes,42.41345410029697,20.875441651829618,1
STU1321,Student_321,CS101,76.45493947489078,47.58606906090095,57.77432126409463,60.16042723244263,68.34690255227811,49.25405502835391,7.794197188535861,Yes,48.48599538776767,21.327180843095032,0
STU1322,Student_322,IT101,83.92735538155371,76.49156928736832,67.39108773995842,67.78688183452518,77.87566014931326,72.9355234473155,6.143897565395999,No,61.437436670646115,27.43058505110067,0
STU1323,Student_323,CS301,62.72668975149792,65.53902323163335,46.6028018157062,48.770904660233946,56.18914394394956,43.29525113454808,5.176559212419788,Yes,44.26228066641516,20.73347216020655,1
STU1324,Student_324,IT101,100.0,64.55742159340511,79.86501643826202,73.4999741917654,100.0,41.896203063928496,7.886963971831771,No,61.284263209865465,32.345813542012436,0
STU1325,Student_325,IT101,59.90973927750447,37.93332650856446,45.31856899626275,48.93819716454954,50.88975278297478,41.308910100037714,9.155816014974386,Yes,38.92409526122727,15.343845052824848,1
STU1326,Student_326,IT101,56.787170808184015,52.131058448535725,31.3722623731986,47.939392561965,52.0666898492244,59.10528577108265,8.212751619743072,Yes,41.80457343729157,18.900484576055106,1
STU1327,Student_327,CS201,92.37166310250102,86.54632008548052,60.601950073067655,63.82513285911797,68.43169108318126,87.69565646628524,7.496394238621719,No,62.43285746762573,29.253921932559344,0
STU1328,Student_328,IT101,86.87494040944404,53.99894323139775,63.90444552537724,81.75741896877646,70.48077298952971,59.73513936284671,6.616092522316041,No,56.08213543337399,26.0472762952676,0
STU1329,Student_329,CS102,84.36179725578234,53.73610081803866,53.06614567814202,66.65773060186676,77.57520919616555,75.10645228111463,5.861754550922866,No,55.33389885437507,26.340264407152183,0
STU1330,Student_330,CS102,84.4251826389642,55.52917028709033,68.38379623925229,67.69928439715079,78.92996532098157,52.909143420667874,8.752126989487323,No,55.367247775771695,24.721445350499426,0
STU1331,Student_331,CS101,74.81629840729629,37.28338729100003,67.56473491145654,65.1516368885084,61.394501758369294,26.87593586755915,8.870657432078378,Yes,44.5234756914953,23.983453350524645,1
STU1332,Student_332,CS201,61.54118442771252,34.598589769879595,53.6562931096609,50.6681872367305,51.8693764872073,31.700282724873087,5.1814053199639005,Yes,37.94568910805254,18.58096108374949,1
STU1333,Student_333,CS101,76.1370683729059,41.82809772890048,55.47770983390716,68.16655760482213,53.159862393722456,77.0947016664652,9.884758467271029,Yes,50.935281282514744,23.558016862498707,0
STU1334,Student_334,CS102,64.84257432731832,37.92190642658305,58.29818277852564,53.7358464641815,52.80111892918801,41.83651867438529,8.361106831341003,Yes,42.15911335070074,18.265299498421204,1
STU1335,Student_335,CS102,89.62679600126627,62.2724529019651,68.55255578681776,66.21235683696806,84.16299561705134,58.37601194700216,9.59939196771869,No,58.19596084292053,25.39324820055925,0
STU1336,Student_336,CS301,72.79413927746792,53.51331647339229,52.14181614509624,60.86684521828919,66.0621737914037,46.59060481015985,5.486808377272327,Yes,47.4435941359356,21.66494615408197,1
STU1337,Student_337,IT101,62.61754204811233,58.39555890433928,43.12217982841436,42.9323012506469,56.35995642695912,67.67875002626602,5.451263766876842,Yes,45.65666836725041,21.872961186911336,1
STU1338,Student_338,CS102,70.1792123752051,38.61589362504581,50.51170084489262,56.90523336487212,60.001638335261305,71.94715186955405,7.276546035349055,Yes,47.54302734582916,22.57576328294796,1
STU1339,Student_339,CS101,81.19397181413436,68.82393703158337,57.74371709424708,64.68536995893047,69.0722246322717,92.8660962171633,8.254176640342791,No,60.24092026242312,28.08797924025932,0
STU1340,Student_340,CS101,66.54413170794038,44.44493692043244,51.0421187356477,51.85040981025365,52.16846226428349,44.46418710988264,10.0,Yes,42.32835247341666,16.233244605169123,1
STU1341,Student_341,IT101,62.66669406650352,43.40172677252496,48.00628460442689,49.32785316266151,57.64601663790901,47.57184772552861,8.559118370722697,Yes,42.418807878962284,17.232650476838273,1
STU1342,Student_342,IT101,78.65530817237868,63.02043598822892,59.01543969467062,48.1225048771516,70.16818761383998,31.2003182982582,7.13597808478195,Yes,46.443810759488535,23.562530429155096,1
STU1343,Student_343,CS301,78.67449856663085,41.822710185222405,62.443463065914685,58.62253315655059,70.7442573967527,78.31156407477158,5.960446188501162,No,52.98416234461885,26.13034919647169,0
STU1344,Student_344,CS201,67.39585236943306,51.04302127837104,58.571351333046366,54.54241802060257,53.74121785425788,31.43639701114384,9.345000859078723,Yes,43.113234392750066,19.089564151491462,1
STU1345,Student_345,CS101,67.93442541572516,49.2502730596275,57.40156052102707,55.43351554651756,43.1156502049191,50.49940246468444,6.052941861373927,Yes,43.62555727635826,19.079071012847578,1
STU1346,Student_346,IT101,78.48074906036454,60.73371595351761,47.20697131105721,54.71932776323314,75.31917336651388,37.71309947936378,9.94270283215848,Yes,47.605831784307355,22.39423583896107,1
STU1347,Student_347,CS101,53.27873487754014,39.60609534132746,26.352082453696333,49.36651915061753,42.73573925909836,31.020298506280223,7.073423025590236,Yes,32.69235962276836,15.006809303738429,1
STU1348,Student_348,IT101,53.88804338435168,57.56832843821463,45.45089972943632,38.442787927579616,41.15550709632664,28.697943527347377,9.885873108926775,Yes,36.86688997130523,16.234638439292358,1
STU1349,Student_349,CS102,64.22333668121345,38.812667218302806,39.38895142583885,57.60484696371629,59.04358914314883,37.14838017153673,8.518396935088917,Yes,40.08613864293874,18.295084648895525,1
STU1350,Student_350,CS101,71.7982927243223,44.54010368538396,52.23494233130264,60.50581676384217,58.21396498841916,42.517186976021954,7.294506765836313,Yes,44.21775358513437,19.451438215251162,1
STU1351,Student_351,CS102,79.66361348397007,48.31828553228403,50.426166928922406,58.5828105237578,76.15790770300325,47.02911476593237,6.72090544226081,Yes,47.87253181602677,22.872079106441625,1
STU1352,Student_352,CS101,97.13034325424329,59.898187789883245,55.34505959672458,94.94793024161054,88.5537917333363,84.17964205729481,6.98863818398088,No,64.98554160047173,32.57017503089285,0
STU1353,Student_353,CS201,87.86489434803029,53.10483315368394,70.65622730173371,59.80403806720416,80.69133483208219,42.089695527319606,8.142475038562857,No,52.41476732009773,25.51092164912057,0
STU1354,Student_354,CS301,72.60092205054859,63.76919990914697,59.962227999651866,64.75388169150848,51.79381933162913,54.02294762569411,7.615734744326575,Yes,50.31963521699285,21.54868308944826,0
STU1355,Student_355,CS102,74.71475688145966,68.22022424766817,51.728684218101776,67.24763196841458,72.56255337144994,70.50023420823346,6.609282887896942,No,56.14476848362747,25.36919155081345,0
STU1356,Student_356,IT101,59.96205953043287,36.839973184916005,29.435121431078414,43.94847073444978,52.5342625914881,35.81897947935221,7.251552884523551,Yes,34.30472671763468,15.42482079640203,1
STU1357,Student_357,CS201,74.72230296011415,42.97628327647487,51.96006290482537,70.18266376937663,60.75463368859712,41.576701501033625,7.617865544578724,Yes,45.84470178081438,21.6322664770232,1
STU1358,Student_358,CS101,70.67012041619793,54.46633341172297,55.77147393628312,54.76901460332249,61.08293037910534,46.21084368726111,4.306898858377782,Yes,46.101249146012144,21.02307560652688,1
STU1359,Student_359,CS102,79.84077840507135,49.27505722725831,48.072838719484345,66.17757513228597,53.68306128179914,74.72658067147076,8.187252172183047,Yes,50.02039420074692,22.97487996602346,0
STU1360,Student_360,CS101,62.59153584671515,49.7565012766362,48.09132978420715,51.702623047685286,55.760626179573215,46.24397404088822,6.030418162924789,Yes,42.93091208198581,18.370551906904257,1
STU1361,Student_361,CS101,82.79019771361759,60.473143952070856,61.9658977412134,65.12021344479268,61.8494809882591,49.15727110375971,5.770001395191382,Yes,50.72266810421453,22.697004122756002,0
STU1362,Student_362,CS101,97.99108369503868,46.31434732158366,79.16985295340247,86.33806509161393,70.03745842159431,78.07687807145551,4.968983479333934,No,60.8175975564973,30.660724392441846,0
STU1363,Student_363,CS301,73.36859777314713,68.38876144143875,55.90379272503463,64.51659369609014,51.19397222718746,35.18329256723376,4.809161253198164,Yes,46.66592898503048,23.580538275015915,1
STU1364,Student_364,CS301,81.02567583148412,78.54480340802455,52.884900017057646,50.652942180729084,77.88745721410096,67.7594960456087,5.466828745331567,No,55.53273793514209,27.26243188165257,0
STU1365,Student_365,IT101,85.35215987566669,51.90108617093312,74.22711611802343,79.41455359477355,67.17843691607953,66.72161516363208,6.436468563554264,No,57.64654608783266,26.74867332986721,0
STU1366,Student_366,CS102,68.98169292171245,44.275538552282775,50.64270585872868,43.71720315702155,69.21435237455371,44.040555158237865,10.0,Yes,43.6483925168041,19.158835455890145,1
STU1367,Student_367,CS201,78.36138722715626,58.21309234562487,58.5570782610075,70.78028507655971,62.40856455077103,41.71042176394588,6.711180486157194,Yes,49.730103747344366,23.102697395010154,0
STU1368,Student_368,CS201,75.18888601172692,56.40433522693622,49.37452668948004,68.62267921955717,51.07311882450078,39.29851004934009,7.766625159402047,Yes,45.4232991948694,20.793581643957356,1
STU1369,Student_369,CS201,76.46514147823248,61.078951181703886,53.95929210345953,52.830022939145245,56.45785033003976,61.70457569250304,8.100722079759493,Yes,49.0219023877685,20.37124712290903,0
STU1370,Student_370,CS101,63.404853242168,63.50190583460067,41.94356130851124,48.11912062997978,61.72977069599339,59.96806294907857,7.696597779323773,Yes,47.15983653291457,21.113378889338396,1
STU1371,Student_371,CS301,75.36765261388415,50.75694225380469,55.22228560388826,51.96068555630752,62.887536750014704,43.15087905247824,7.3838348089110095,Yes,45.2270273375674,19.617025793773422,1
STU1372,Student_372,CS102,82.46997436868175,47.85364906372589,75.96893622491073,64.20352630902512,65.57775428455412,65.2896099966443,5.707059354601133,No,54.100089205576886,25.369948502353814,0
STU1373,Student_373,CS101,96.76715411692562,47.71608843478984,59.29986865457172,74.43296318843065,83.80053183164816,27.345874850797102,9.676391322418818,Yes,50.37861971377604,28.176203211334002,0
STU1374,Student_374,CS301,89.3890623912781,52.77177103229054,52.61832274676239,78.4805623093266,80.46609186360108,52.12065751374191,10.0,No,54.409567577620415,25.462501772290388,0
STU1375,Student_375,CS301,100.0,69.50309540689304,89.71170327493608,93.10308746119608,96.1739881590246,69.37882134258196,4.976011958815971,No,70.47445126724128,34.16074567756613,0
STU1376,Student_376,CS102,63.489786556679256,61.53326494742868,46.28834835914632,59.6529959701101,63.16280926651898,32.89172939401002,5.96395711367043,Yes,44.915517508480754,22.315853827319273,1
STU1377,Student_377,CS102,88.08480955081018,54.820312781024825,60.17009268705786,65.51600128497768,71.7030728535202,45.16096955227488,7.080284486434491,Yes,50.741788940881655,23.240708070854527,0
STU1378,Student_378,CS102,77.75013008607527,57.035022412995794,66.3978700367729,60.57340127881128,55.77757256384224,44.04110158339718,6.053193307634713,Yes,48.313026863909016,21.969587433775978,1
STU1379,Student_379,CS101,100.0,69.75365655890872,68.94384460263136,63.1656180777905,80.86534838876725,75.84385456652747,8.258948330183799,No,61.138545087468174,26.611638505251427,0
STU1380,Student_380,IT101,62.87552571967273,55.22099577823658,58.637776360603816,45.23347016646864,55.08072423032,41.6571859008007,6.40759169639008,Yes,43.7062906888033,19.4043267864157,1
STU1381,Student_381,CS102,62.40417236728836,67.33658965680799,51.03366956819626,55.94441465589802,47.02928869701913,15.747927120649855,10.0,Yes,41.18198161642854,23.03235468729135,1
STU1382,Student_382,IT101,66.00911031833967,40.95005091339891,46.286172942168136,63.471606737472726,49.78967573732806,18.209271157356195,9.285822891515394,Yes,37.99876672987324,20.402644790387917,1
STU1383,Student_383,CS101,43.141564135352894,27.031817429781334,41.6631381657464,29.1880772061215,38.153484209134106,24.96287229633949,7.818861045948322,Yes,28.1363750588452,11.903902018157124,1
STU1384,Student_384,IT101,67.11367467478858,57.49119328411535,46.27008057728037,49.71469438530817,56.720099664024026,53.12297800023455,9.0404793949796,Yes,45.39325421765702,18.305048997871474,1
STU1385,Student_385,CS201,63.61301007669453,51.03568258380779,52.43044959527054,50.722433093004526,54.27969012515061,9.573696404476696,9.158850636535965,Yes,37.86680040637435,22.112510894262492,1
STU1386,Student_386,IT101,77.25590679714311,75.47949211379984,60.25414206755338,63.96913587510921,59.80769628920601,46.35771317550213,6.654078767912635,No,52.087043048180526,24.131640061039388,0
STU1387,Student_387,CS102,80.12633963665739,63.10664196078696,70.5251311948359,57.6140150484984,66.26127210326081,47.65517484878461,6.275674133187053,No,51.90631821489229,23.71066364447429,0
STU1388,Student_388,CS101,100.0,64.61061863819411,90.61511196726852,84.2406104446409,75.75766855731696,97.76675556416896,7.617214594454471,No,70.10132996100731,32.7185483445907,0
STU1389,Student_389,CS102,89.25635757279075,70.38740511650886,67.22792555687576,67.17576863881067,83.81349070628055,55.606321401040105,8.792454186746916,No,58.83389426771047,26.12306809109589,0
STU1390,Student_390,CS201,66.34644516506395,57.47629281256286,44.76117413166773,52.98127045231752,63.262989712146194,51.52450315053227,7.708590597980127,Yes,46.28580347620112,19.880900404524354,1
STU1391,Student_391,CS102,61.52377992977463,50.63852072368546,48.97275743693229,52.57997112914792,40.93676736577268,44.804780590892335,5.134505276713504,Yes,40.511217087190694,17.832230860342744,1
STU1392,Student_392,CS102,82.37878757259759,63.93344424827081,56.20115363149888,65.95593593812698,62.364771666886654,22.56245461095143,6.295763334073737,Yes,46.218920571634754,25.366018507770313,1
STU1393,Student_393,CS102,55.19650189469037,47.46905805502217,52.51056972330265,41.74850405242571,38.65670862408291,47.11802154394897,7.389040704608432,Yes,39.148650450565135,16.290825649467497,1
STU1394,Student_394,CS301,100.0,87.5394338566851,76.36535331082737,78.90390196074169,78.49976065593101,74.30793010912576,7.386501593511254,No,67.16714691447037,29.632863408785244,0
STU1395,Student_395,CS201,92.69160181081932,84.10130089304765,66.1324773814012,73.33423102570679,78.01446163202527,74.30656813990228,10.0,No,64.31483984534721,27.253525875031073,0
STU1396,Student_396,CS102,67.96236521842943,54.18683439807664,52.22690495340628,51.85520969997391,47.91587864983482,100.0,5.421018086401503,No,51.934307631282195,29.98369692069288,0
STU1397,Student_397,CS102,49.30298206363683,33.276174487090096,30.335502218714,38.16644388732787,37.36249097092082,13.961490869607315,8.258383862753812,Yes,26.893414382735653,12.678875046872875,1
STU1398,Student_398,CS102,95.3080856124812,68.81311001680332,62.22079681289472,91.4828686290464,71.44334725364651,99.59116711893508,9.733669662492437,No,67.2141599156364,31.580449394656824,0
STU1399,Student_399,CS101,73.28190232121074,64.55962245984706,63.75828821560868,62.736046276378325,63.808511391768285,47.08439141701327,10.0,No,51.99114329343593,21.628073544016356,0
STU1400,Student_400,CS301,93.56724467960191,54.03130830350772,64.02905473678672,72.08906782217743,80.18099383272319,70.87398605608101,6.893403865224058,No,58.01630243608336,26.53382906836074,0
STU1401,Student_401,CS101,51.08358511808449,38.58348273584535,32.96469220907434,44.4271610590924,39.734153176489656,35.293523851306915,8.2371441790803,Yes,33.2066928684815,12.84763249310417,1
STU1402,Student_402,CS301,66.0093746556934,42.31195490455405,53.049442251928326,50.60397814788704,57.27515197693899,40.60584724421956,8.354640535797971,Yes,42.03350251022099,17.683287809125023,1
STU1403,Student_403,CS102,75.07865549577275,52.878777245802446,65.21109899661452,68.87058644851527,59.712456597694114,43.99860082516389,7.793222597329936,Yes,49.7441237851867,22.392551226419727,0
STU1404,Student_404,CS201,75.70470890647113,67.511020150973,62.22134678997761,63.362132581167565,62.29244546548155,57.98236881626859,7.351732198141041,No,53.45350766700157,22.78894738204905,0
STU1405,Student_405,IT101,68.24901792781135,49.73066110735971,57.98469108241012,53.866887747265366,69.43281140985147,27.06518958471809,8.15396308425007,Yes,44.3723673359758,22.55433285731808,1
STU1406,Student_406,IT101,84.34274898521248,59.6274122083798,56.87404392006378,71.25036681717471,82.99715363899134,71.70110635361235,3.701630872170472,No,57.69195230173207,28.070660852140726,0
STU1407,Student_407,CS102,58.98569355926108,29.258176849004627,35.8526213406735,37.9226329148625,42.47216946569424,36.38008236595463,8.523104235093946,Yes,31.73479786188057,12.141103430848537,1
STU1408,Student_408,CS101,72.8643077246806,59.16130282862357,65.58759451486077,50.08133302086412,67.98044938852765,34.53667139326381,7.689266855492951,Yes,47.506103000272155,22.987828452923665,1
STU1409,Student_409,CS201,76.80443447567848,61.19951125730544,55.12500160286152,52.27367408825775,71.51565465465077,46.85050751994448,7.166287654832602,Yes,49.02177279630877,22.175176789770482,0
STU1410,Student_410,CS301,82.71658251088124,84.74216342946933,59.962631892955216,67.35564243794329,60.81105362741688,78.69902514263741,10.0,No,60.261752755070354,26.518603980842116,0
STU1411,Student_411,CS102,85.67422317133335,56.01665704163698,75.63486751086339,83.38256620842351,79.8379035535086,50.79907267663874,6.487598971814172,No,58.69311099381424,28.77008619125092,0
STU1412,Student_412,CS201,58.13036862243196,42.60215143532709,46.831162015355886,59.47492489849197,58.35086826241974,44.85866622781632,6.895386016402454,Yes,43.16885980930224,19.12451359867362,1
STU1413,Student_413,CS201,51.98828743896567,38.3365558019774,41.36129803271308,44.90774835741762,38.35412611810556,28.7915682138336,10.0,Yes,33.62521608734121,12.753170564335965,1
STU1414,Student_414,CS301,94.16515232847765,88.19677588693196,91.0106418062704,80.04833149038421,71.40070018894437,80.18957192016218,6.251908042725216,No,69.51632155590305,31.754507030140452,0
STU1415,Student_415,CS201,79.98471017969388,54.845969294877214,54.84137071953989,49.5820600554448,76.12673940139176,66.95532468840007,6.674827075595192,No,51.504381872541494,24.002825374128197,0
STU1416,Student_416,CS101,63.7727019516517,47.30998485631323,53.74661365842948,47.55738411258056,55.93819561275946,68.21904739635671,7.279461864853725,Yes,46.67511458354886,20.75162992769323,1
STU1417,Student_417,CS101,98.26727963283784,77.74754618920768,74.26071219332874,70.87248708237297,88.94639502289597,65.33665747782335,8.761101723194324,No,64.32081661480383,28.34196867022747,0
STU1418,Student_418,CS101,76.73511951439288,55.86250466525689,59.61238569771617,56.62401414631199,67.8383670098145,63.97644493146922,7.81170376102997,No,51.95423670193313,22.095840905860936,0
STU1419,Student_419,CS201,92.6894577609574,58.67566698382727,83.68438428561018,72.59305027171783,82.40737840283855,66.70058584543338,5.561061979271607,No,61.60368796144979,29.03943653720136,0
STU1420,Student_420,CS101,76.01277722115164,55.42194196346124,60.86978353664156,57.221730185851655,54.52797760004117,72.90950666719218,6.701747155309215,No,51.27544785141617,22.847447159886837,0
STU1421,Student_421,CS301,100.0,86.10447624789659,80.38296079049633,60.20700189624212,95.47317706621448,55.6233522478254,6.588968350181683,No,64.06332276647609,32.02538901477105,0
STU1422,Student_422,CS201,100.0,54.602270508834096,85.72507337309803,87.47910256117534,96.69589992427774,84.90010625754562,7.384168432165431,No,69.46443684284937,33.596406555551056,0
STU1423,Student_423,IT101,71.2655377728139,51.30729974130268,50.84829807635742,49.36746935611284,58.94094163328043,47.11083493883611,8.138765487944744,Yes,44.28560153897237,18.15242851819399,1
STU1424,Student_424,CS201,89.57356426431534,53.29464746355991,59.663073091374,73.80187084720187,75.7480910888512,61.55158222357329,8.127308633831959,No,55.36442889139871,24.689356752066804,0
STU1425,Student_425,CS301,84.68063924377721,74.45604434016555,54.66296838908524,85.30797602690855,59.01302715047446,60.83037927770264,4.835982368927397,No,56.517729592210635,27.748621652807724,0
STU1426,Student_426,IT101,95.52947336298524,45.04424492698123,52.8626040795464,67.64074610515875,86.11270096021686,71.68990980039187,9.095911481341284,No,55.407686225606064,26.893178789620443,0
STU1427,Student_427,CS201,60.52614809129843,37.29389568899556,57.84004079378898,33.10606274150784,54.90966922099562,40.96132440860699,7.878853268994935,Yes,38.66497435381499,17.98562267116228,1
STU1428,Student_428,CS101,85.29077189997659,64.52944412909719,54.55872961709104,65.79326543490059,71.96672413046852,63.36615095592667,9.57679807139086,No,54.96518538981247,22.928679919917407,0
STU1429,Student_429,CS102,90.87636730274382,84.95382761721638,66.14660292065349,82.70621505975755,87.46262709829884,92.29618436114342,8.166297490936008,No,70.28862575800095,31.701367951090134,0
STU1430,Student_430,CS102,48.618907703653285,33.5537295113675,35.118344749895655,48.41639757576617,39.70182454221472,43.615532854861385,9.151984436603644,Yes,34.926302278451516,13.758832134717842,1
STU1431,Student_431,CS101,57.25112231001337,35.307916215633284,44.69827957802865,38.76158842618843,51.89588625554065,50.02780079327928,8.199817967175191,Yes,38.14854820597425,15.989849141631256,1
STU1432,Student_432,CS102,44.411517333598496,43.61981810302126,36.9314507356339,37.73513048311416,33.22130568833101,27.04182182228927,9.519338634304123,Yes,31.34481091111562,12.009252417830503,1
STU1433,Student_433,CS102,70.95889748333164,34.25880775122083,59.32499811726313,53.46532628660751,60.14793939489219,37.05131848468283,8.283375954026667,Yes,42.088627664782194,19.910480079367968,1
STU1434,Student_434,CS101,85.76313383693943,31.747720254997446,59.321695537575806,67.70186078055264,71.4033470058424,76.42010761198708,7.353127130335644,No,52.3246430535485,27.114029289515365,0
STU1435,Student_435,CS101,97.53535578144042,74.71229393724728,71.52148925478414,100.0,85.10260124788839,85.36385616512493,10.0,No,71.11670676750747,31.563190841203703,0
STU1436,Student_436,CS201,76.11142170629662,47.546186076038246,59.2343224574584,49.44981651738384,61.882186459125286,75.69540696172359,8.833555683419839,Yes,50.44024569252486,22.74445053157223,0
STU1437,Student_437,CS201,99.42923318356938,54.369403842118096,72.09920809007819,82.0663005439219,83.20762626880524,57.58979712892802,8.36061663150662,No,59.61549208422634,27.83938900465164,0
STU1438,Student_438,CS101,54.29847812677663,43.77833624769041,49.45150045525174,45.978285247136114,50.63901683478037,35.51610616032068,5.585543375192496,Yes,38.49146472006196,16.990240233525043,1
STU1439,Student_439,CS301,49.44926340967268,36.42284924398162,39.51478252836564,44.92854412659277,39.87210691671004,18.40022754502952,5.567538573804693,Yes,30.784341489080706,15.361723514034761,1
STU1440,Student_440,CS102,74.16678451655072,45.64136442314922,61.07544062780871,60.06013715621337,51.12630107509708,46.09508517114769,7.93907322321278,Yes,45.32290027943815,19.479508994180847,1
STU1441,Student_441,CS201,80.76098173408961,41.02289119059252,65.92423050363911,67.09663178667842,82.77664584695528,72.62948977419055,7.718281796652361,No,56.19469514978471,27.460389453938415,0
STU1442,Student_442,CS102,74.5095787785886,61.90766934987898,64.62568836683316,56.68950604408735,73.62629811231945,45.20503030332183,6.5788161524875255,No,51.43883472148806,23.89403386677444,0
STU1443,Student_443,IT101,43.98836849940185,35.08205130179991,33.78756067761086,36.37454030598215,31.70566046145796,36.42659019912435,7.71147404941809,Yes,30.181312832565553,11.149879888328922,1
STU1444,Student_444,CS101,73.66319940730817,50.4683978706198,45.69452051747718,56.40249542334517,67.6943278552673,48.75762592815005,9.882940392065391,Yes,46.48338466448749,19.54256994588216,1
STU1445,Student_445,CS301,55.43295749242721,54.157752760577104,43.79030664329436,47.791922808829575,44.32987596098953,42.39575813880465,8.543103711825449,Yes,40.16812000405344,16.058497250404127,1
STU1446,Student_446,IT101,85.04508823245058,45.88074375745407,58.24434572400383,64.89271622191481,74.52915434517826,40.01045866061595,5.7884872353708925,Yes,48.22431765742297,24.264955916640368,1
STU1447,Student_447,IT101,80.49897369145272,37.92879999402898,56.11892023288586,67.43479842193904,70.79260167981958,57.72113623288542,7.332736759285584,Yes,49.554832220140746,23.65747994227494,0
STU1448,Student_448,IT101,60.90180320508967,36.310494877374616,49.24741501149407,48.54322675204476,50.33894695186596,6.198147391670635,6.292550278721159,Yes,32.821796877195204,21.206628614135404,1
STU1449,Student_449,CS101,67.2919962399496,46.64426126178645,58.801651158652746,61.411013916055175,51.92408118179301,44.58907425350525,6.918450125387158,Yes,45.048088649529966,19.803095078697392,1
STU1450,Student_450,CS201,59.11179717166573,43.53589284600017,44.45958799170366,46.985640200866655,46.163115333593126,22.102217284902554,6.879576501555536,Yes,35.02100502643695,16.659678004438344,1
STU1451,Student_451,CS101,74.05981354090243,49.161984859004384,57.83207168851227,46.11680543298518,56.16554126694477,69.7050152839933,6.783531626093993,Yes,47.62749169292232,21.62089132076908,1
STU1452,Student_452,CS201,89.32713480751858,67.24620934488505,82.2007494887194,82.73409104709334,68.49763513334192,76.41770864541333,5.617296942039908,No,63.785615100248826,29.24196910353426,0
STU1453,Student_453,IT101,60.21410930496684,30.845826760324996,46.61025580524943,42.7175010674554,50.77748481922655,47.76991201698915,7.308517977722714,Yes,37.67158307449471,16.417117517297914,1
STU1454,Student_454,IT101,82.56069773276766,75.67222037406157,83.40020061820508,60.6510176789098,64.26722866183432,82.90755548696994,6.659088544729035,No,62.259551894118296,28.81387315023932,0
STU1455,Student_455,CS301,67.04613572441339,46.10610714862507,54.07612543875779,49.64322978290874,61.562110902639866,34.208057837817336,3.1058269649965977,Yes,41.450243012624234,20.858790608636458,1
STU1456,Student_456,CS201,63.10690751606484,54.7511979680629,36.218551377070895,59.1591797760806,63.02642194649584,66.22897280681187,10.0,Yes,48.230720645753685,21.497338965280967,1
STU1457,Student_457,IT101,73.39454460068163,55.1493068285525,60.57502497148185,43.04095204550679,58.12808856112903,65.05973628837474,9.133154481325008,Yes,48.51437719606165,20.671201973188122,0
STU1458,Student_458,CS102,59.47136516370939,45.70451623749575,46.87032482203938,66.23771101468623,51.97443163647047,38.81630244107575,6.935548912612506,Yes,42.75647251073001,19.80210888959889,1
